review,label,movie,group
"Saw this movie in my English class this afternoon and was surprised by how bad this version was. Don't get me wrong, George C. Scott was terrific as Scrooge, but the rest of the cast fails so very badly. Sometimes I couldn't stop laughing at the stupid acting and the repeated line: ""Merry Christmas to everyone!"" Other times I almost fell asleep. The movie is based on a Charles Dickens short story about a rich guy, who don't think Christmas is nothing but humbug. After 30 minutes, the rich guy is visited by three ghosts, who persuade him to celebrate Christmas after all. I can not understand how this movie, with a script so bad it must have been written in five minutes, can be so well-rated. Instead of this piece of garbage, I recommend to you, the Bill Murray comedy Scrooged. That at least, was funny...",0,A Christmas Carol (1984),F
"I was expecting to love this movie--film noir, serial killer, dark irony. I was baffled by many choices the characters made (""Hey, I know they're creepy looking, but let's hook up for a cross-country road trip anyway!""), found the pacing to be glacial, and the emphasis on moody lighting to take the place of original thought by the director and cinematographer. Thinking about it now, this would have been a much better movie if someone had just run the script through the common sense-o-meter (1992 model) before starting to film...",0,Kalifornia (1993),F
"-only few can understand Leland's character, and to do that u most likely are inborn to see both sides of life,and to face this reality is very hard and can lead some few to bad acts(like Leland's character does)but for such sad and real reasons that his intentions were good,in the sense that the intention to save another from physical or mental(in this case)pain over long time. and it is really sad how mostly everyone in this movie makes mistakes in it, but the one character to make one through good intentions is killed by it. the lesson of this movie is for the unique person to see,realize,face and make right of the real life situation u see and to make right,or inspire one who can make right of a wrong situation. but before that...u have to see both sides of something and rationalize it for the sake of long peace,and tranquility of all human life.aka-Don't BE IGNORANT",1,The United States of Leland (2003),F
"I'm not sure why this film is averaging so low on IMDb when it's absolutely everything you could ever want in a horror film. This is the definition of being a horror film. I consider myself to be a big horror fan and I must say that this house delivers the goods. House of wax Is the story of a group of college kids on their way to a football game whom decide to camp out for the night and have a run in with a local weirdo. Upon waking the next morning they make a gruesome discovery and decide to go into town for a broken car part. The town is creepy and I'm just gonna stop there. Because thats when the truly gruesome mayhem begins. trust me when I say if your looking for a horror film go see this you will love it. It's wonderfully diabolical and inventive with it's killing scenes, the story is interesting and the characters are decently drawn with the actors giving them gobs of personality. Paris Hilton included whom does quite well with her part. the film lies a little on the shallow side but it's so much fun and who cares. This movie should eat up the box office and all horror fans should have part in it. Go see House of Wax the film that features skin being peeled, super glued lips, dead animal carcasses, hot wax sprayed on a still living person, a finger being cut off, a decapitation, a pole through the head and much more. I was lucky enough to witness this film at the Tribeca premiere and all the actors were on hand to promote the film. And boy do they have something to be proud of House of wax is the scariest roller coater ride of the year! 9/10",1,House of Wax (2005),F
"One more of those brilliant young men who went all out and dared to make a teen romance film( can i actually call it that?- it would invoke the devil out of its fans)on a micro budget but packed with such taste, sensitiveness and maturity. Peter Sollett- you deserve more admiration and respect.Thanks once again for demonstrating to the powers that be in the ""industry"" that stereotypes can be flushed down the toilet. One location,a handful of rich characters, low budget,good acting(and that too amateurs),decent lighting - worshippers of true indie cinema should watch more of this and STOP watching...well...you know what.",1,Raising Victor Vargas (2002),F
"First of all I need to say that I'm Portuguese and it's not usual to me spend my time watching Portuguese movies, probably one each year or even none... ...And the reason is the almost generalized idea between the Portuguese people that the national pictures are awful, really close to the worst ever made! However, in the last decade, it starts to surprises me when we get back the funny of the 40s when ""Leão da Estrela"" e ""Costa do Castelo"" were among the worlds best of their time, with movies like ""Pulsação Zero"" or ""Sorte Nula"", both from director Fernando Fragata and also with some actors and music in common. This one is also good, not of the same kind because it isn't a true comedy; in fact it's officially a drama, a woman's drama the has some unexpected funny parts, cause of humorous characters or hilarious things that happen to them, like the hypothetical travel to the Caribbean just to get laid. The plot works and can surprise us a few times; the actors are fine, the locations regular as the score; but the truth is that it all make sense, then we can count it as a nice effort for the national cinema, that seems to be starting from the ashes as the phoenix. If you want to watch a Portuguese movie, surely you can take better option, but it stills one to be measured.",1,Maria and the Others (2004),F
"Being the first feature film with Robert De Niro (although not released for years later), this is worth the watch. De Niro's role isn't huge, yet amusing as one of two friends who first try to prevent another friends marriage only to later chase him down to force him into it. Any die hard De Niro fan will get a kick out of an early performance by arguably the best actor today.",1,The Wedding Party (1969),F
"Early in the movie, Cagney's Johnny Cave character tells his gumshoes in the Office of Weights and Measures that in the previous year, unscrupulous shop owners had cheated the American consumer out of more money than the aggregate National War Debt! Then he goes out and tickets a particularly greasy green grocer for short-selling him a bag of sugar that is four ounces off (oh, the horrors!!) and one skinny chicken that his butcher's scale has rather generously proclaimed to be six lbs., after which the fur--or in this case feathers--flies. Er, fly. When a racketeer in politician's clothing attempts to derail an investigation into the paltry poultry purveyor's practices, our hero becomes a lone wolf waging the war of the weights on behalf of housewives across America. After all, four cents here and a quarter there add up and before we know it we have anarchy! Word of his intransigence soon reaches both the Mayor and the Governor's offices, and Cagney becomes a marked man. If it sounds silly, it's not--the dishonest retailing practices are only a plot tool (or as Hitchcock would say, the McGuffin) and while unfamiliar, it works every bit as well here as any Treasury Agent or G-man anthology in which the fight is taken to shady crooks who are operating outside the interests of the country's common good. The production standards are decidedly Grade-B, but it is Cagney who makes this movie the delight that it is: this was his first film away from Warner Brothers after seeking release in court from his unreasonable contract, and he seems to be at ease and enjoying himself tremendously--the performance turned in here is intelligent and crackles with his unique energy and surefire charisma. Mae Clarke's presence lends a definite Warner's feel to the overall production. The supporting players turn in solid performances and the story moves along smartly after a rocky introduction that seems to begin three or four reels into the story--but sit back and enjoy it for the Cagney showcase and engaging Depression-era time capsule that it is.",1,Great Guy (1936),F
"I can see why this film was Oscar-nominated for Best Live Action Short, as it was constructed masterfully. Even if you don't particularly like the Blues (though to me, this sounded much more like jazz), you can easily appreciate this film. It is simply very well made, though for the life of me, I can't see why director Gjon Mili only got to direct one film--this one. In other words, the film is nominated and yet the director didn't get any sort of career boost. As for the black performers, I could understand this not causing their careers to shift into high gear, as unfortunately most of white society have indifference (or worse) for blacks or ""that kind of music"". If you do watch this film, if you aren't particularly enjoying the earlier portion, skip ahead to about the 5:50 mark--where it picks up considerably. When the lady stopped singing and the performers began to improvise, the pace improved quite a bit.",1,Jammin' the Blues (1944),F
"This film is truly a sorry excuse for film making. The pacing is poor, the budget must have been depressingly low, and the acting is cut-rate (that is, except for Bela Lugosi). The audio at this point in time is also terrible, with so much extra noise in the background that it sounded to me as though a jet were taking off for the entirety of the movie. If these things bother you at all, don't watch this film. If you can get past this, however, you will find that the idea behind the film is a very good one. A German plastic surgeon (Bela Lugosi) was hired by the Japanese to operate on several Japanese agents and turn them into the likenesses of upstanding American businessmen whom the Japanese have kidnapped and killed. After completing his work, he was betrayed by the Japanese and thrown into prison. He later escapes and travels to America to seek revenge on his patients through a series of highly-publicized murders. It seemed as though Bela Lugosi was the only decent actor in the film, and, to be honest, the rest of the actors were completely forgettable and stodgy. The leading actress ended up being rather boring and stereotypical, while the police officer assigned to her case was the common, chauvinistic and always correct dominant male that is found in many films of this time period. I also found that the camera work was completely uninspired, often taking the exact same angles of the exact same rooms time and time again. After a while, this tends to drag the film down, setting a very slow pace for the ""action,"" which is more or less non-existent anyway. To me, the idea is a fascinating one, and with a better writer, director, script, equipment, and actors it could become an excellent film. Sadly, these handicaps keep the film back for now, and I can't recommend it to anyone but the most open of movie lovers.",0,Black Dragons (1942),F
"Julia Stiles is a talented young actress, who with guidance from a reputable agent has a lot of potential. Obviously, the person who guided her into this travesty is not someone who cares anything about her career. I sat in the theater surrounded by teenagers who left in droves to find another movie to sneak into wondering who thought this movie would appeal to anyone. It was poorly written, the casting director could only have put 1 or 2 minutes of effort into the characters and the director obviously didn't care.",0,A Guy Thing (2003),F
"Must confess to having seen a few howlers in my time, but this one is up there with the worst of them. Plot troubling to follow. Sex and violence thrown in to disorient and distract from the really poorly put together film. I can only imagine that the cast will look back on the end product and wish it to gather dust on a shelf not to be disturbed for a generation or two. Sadly, in my case, I have the DVD. It will sit on the shelf and look at me from time to time.",0,Rancid Aluminum (2000),F
"This show has everything you could ever want from a prison drama. There are twists and turns all the way till the season finally. The characters are very strong, and it gives the show a lot of power. When watching the show you feel for not only the prisoners, but the prison staff. The actors who play prisoners on this show have done a very good job portraying a prisoner. Also if you like law and order svu or law and order criminal intent there are many actors from this show that appear in those shows. The only problem with Oz is that it was not long enough. This show could of easily had nine to ten seasons without getting old. Even after the season finale i sill find myself watching Oz all the time on DVD. This show is easily one of the best shows on television. Don't be a fool, go watch Oz.",1,Oz (1997),F
"Vivah is by no means a classic. However in the days of hardcore action, path-breaking special effects & complex plots (none of which Bollywood has mastered yet), its quite refreshing to see a simple film like Vivah. The story as we all know is a journey from a couple's first meeting to their eventual wedding after some coy moments and testing times. Nothing more, nothing less. The music isn't quite in the same league as MPK or HAHK but doesn't jar your senses either. Two songs stood out for me - Mujhe Haq Hai & Do Anjaane. While Milan abhi aadha & Hamaari shaadi were hummable. Shahid performs sincerely & shows a lot of potential. Its good to see him play something else but the ""cool dude"" he normally does. Amrita is very sweet and plays the role of a docile small-town girl to perfection. Alok Nath, Anupam Kher & Seema Biswas are terrific supports and the rest of the cast does a reasonable job. Suraj's direction is simple but effective. The movie's prime flaw is the slow pace which might test the patience of a lot of young viewers. But all in all a good, clean, decent family movie.",1,Vivah (2006),F
"There is a certain genius behind this movie. I was laughing throughout. The scene in the phone sex office, discussing how love heals the doppelganger was a nice attempt at this genius/humor. Execution is poor, but you can see the writer's message and they do have some talent. The doppelganger split at the end was like... ""ok, wasn't quite expecting that but let's see what the movie has to say"". Certainly ridiculous, but a sweet idea and actually very coherent to the story in a strange way. Is the point of a movie to be logical or is it to be entertaining or communicate on an emotional level? i'm easily bored by many movies, but this one kept my interest throughout. I think the story may have some auto-biographical roots, but that's just a guess. Horribly bad, but good. I'm looking for other movies this person may have done (with more experience).",1,Doppelganger (1993),F
"I bought the DVD a long time ago and finally got around to watching it.I really enjoyed watching this film as you don't get the chance to see many of the more serious better quality bollywood films like this. Very well done and but I would say you need to pay attention to what is going on as it is easy to get lost. When you start watching the movie, don't do anything else! I would actually advise people to read all the reviews here...including the ones with spoilers, before watching the movie. Raima Sen gave her first great performance that I have seen. Aishwarya was easily at her best. All performances were strong, directing and cinematography...go watch it!",1,Choker Bali: A Passion Play (2003),F
"Acting This film is a very well acted film. I will say that the performances are slightly weak at times; but for the most part, the acting is very good. The only actor that blew me away with his performance was Jude Law as Harlen Maguire. He was incredible! Tom Hanks seemed alittle unsure at at a few points throughout the film but he too was incredible. Paul Newman, good as always. Cinematography This is what made the movie a masterpiece (and I rarely use that word). Conrad Hall is a true genius. If at any point in the movie you were to pause it, you will see the delicately crafted work of this man. He sets up every shot so that nothing is left out. When the camera is still, there is a postcard like quality to the screen. When the camera is moving, every shot is planned to understated perfection. But it doesn't stop there. Conrads choice of colors and contrast between light and dark settings is a work of art. The way he lights the set is some of the most amazing lighting work I've seen. His work on this movie made it what it is. This movie is at the top of the list for best Cinematography with LOTR, Black Hawk Down, Hero, CTHD, Moulin Rouge, and Vertigo. Story People will say this movie is a 1930s gangster flick but, I believe they missed the point of the movie. It is a love story about a hit-man who fails in trying to protect his son from the life he chose. It is a brilliantly crafted story that unfolds into a beautiful bond between two people who have nothing but each other. The screen Writing is worthy of an Oscar. Music Thomas Newman conducts a sad but hopeful score to intensify this sad but hopeful story. The music is some of the most beautiful and moving scores I've herd. Direction Sam Mendes is a new director with a feel of an experienced director. The symbols he uses and the performances he gets from his actors is a rarity in todays film-making world. I will be on the lookout for the next Sam Mendes Film. 10/10 one of the most moving and beautiful movies I've ever seen.",1,Road to Perdition (2002),F
"This is a really great film! It gets you thinking about your parents. How we all have fragile relationships we all have with them, unless we really make an effort to know who they are as people. And just as important, we should remember to open up and show them our real selves, not just who we think they want us to be. Definitely see this documentary! IMDb is making me write more text before they will post my comment, how odd. Usually online comments need to be short short, and here I am being asked to write more! Well I went to see the film with my parents, I thought afterward they would want to talk about their parents, but my dad kept wanting to talk about himself and things in his life he feels he screwed up, which was unusual, my dad is not a reticent man, but I was surprised that he wanted to talk about mistakes he thinks he made. Mike and Kitty came to the film to do a Q & A and there was a hilarious moment afterward when my dad was talking with Mike, while my mom spoke with Kitty! Really just disregard my last few sentences to pad this comment, and just remember '51 Birch Street,' go see it!",1,51 Birch Street (2005),F
"Have to be honest and say that I haven't seen many independent films, but I thought this one was very well done. The direction and cinematography were engaging without becoming a distraction. The angles, settings, and lighting used successfully created the nightmarish world in which the main character was trapped. Many haunting and memorable images from the film stick in your mind long after it's over (always a sign of a good director).",1,An Insomniac's Nightmare (2003),F
"All of the people reviewing this film, and probably many professional film reviewers, just don't get it. This film was made with matting sequences and art techniques quite like the works of the great Czech filmmaker, Karel Zeman. If you want to know what I'm talking about, I suggest you get any of Zeman's films, such as The Fabulous World of Jules Verne, Baron Munchausen, Journey to the Beginning of Time, or On The Comet. If you are unable to locate a film, then read the reviews in AMG. They will explain the processes used. If one were to look at Zeman's work and try to compare it to any of the other sci/fi fantasy films of the time, viewers probably wouldn't have gotten it then either. It is unfair to compare either of these filmmakers' styles to the standard technologies of the day, because both Zemen and Hines ""do not compute"". They have a style that is unique to them and should be judged for their creativity only. If you look at this film from a perspective where you KNOW that he intentionally tried to create a pastiche collage of mattes mixed with live action, you could easily come to the conclusion that he did a masterful job. It isn't easy making a bunch of computer cutouts flow. I thought that the creatures were also quite good, also considering how they were made. Hines took a great gamble, and I think his film will not be fairly judged for years to come. Someone promoting the film should have tipped the audience off as to what they would be seeing, rather than let them blindly go into the theater expecting the usual CG work. Regarding the actors, I think Hines also took a page from Zemen's book, in that many of Zemen's actors were somewhat expressionless at first, but became much more engaging as the film and action went on. It is totally refreshing to me to have this movie in my library. I will watch it for years to come, all three great hours of it.",1,The War of the Worlds (2005),F
"When I found this film in my local videostore I expected it to be another cheesy American vampire film in the same vein of ""The Lost Boys""(1987).To my surprise ""To Die for"" is a really good movie.It's a little bit corny at times,but still there are enough stylish set-pieces and surprises to satisfy vampire enthusiasts.This is a perfect mix of romance and horror and it's surprisingly gory at times.Highly recommended.",1,To Die For (1988),F
"*minor spoilers* You know, it's getting to the point where Walt Disney Television Animation might just as well be called Walt Disney Sequel Animation. These sequels range from excellent (""Beauty and the Beast: The Enchanted Christmas"" and the fantastic ""Lion King II: Simba's Pride"") to horrible (""The Return of Jafar""). (This is, of course, my personal opinion.) Now Disney brings us their latest sequel. ""Scamp's adventure,"" and while it is flawed, it is still entertaining. The quality of animation is not up to par with Disney Feature Animation; still, the animators do a good job of bringing the characters to life. Lady and Tramp have not aged a day since 1955. Trusty still talks about his sense of smell and ""Ol' Reliable,"" and Jock still gives him grief about it. There's a nice fight between Tramp and a huge dog in the dog pound, and once again we are treated to a spaghetti dinner with the two romantic leads (though it is highly doubtful that this will become a classic scene like its predecessor.) I really don't care for most of the songs (though Roger Bart and Susan Egan--the singing voices of Scamp and Angel--sing their parts very nicely). Both Melissa Manchester and Norman Gimbel have done much better work in the past. Danny Troob's score is okay, but nothing memorable. And some of the junkyard gang seem like excess baggage; that is, they really don't do much. The voice work, on the other hand, is quite good. While I don't like Jeff Bennett as the dogcatcher, he is very good as Tramp. Chazz Palminteri does a nice job as Buster, leader of the junkyard gang, and Alyssa Milano gives what may be her best performance as Angel. Then there is Scamp (who is the spitting image of his dad). He is voiced to PERFECTION by Scott Wolf. Wolf does a superb job of showing Scamp's wild streak and his soft side. All in all, while ""Scamp's Adventure"" is flawed, it still makes for rather entertaining viewing. It is my hope, however, that Walt Disney Television Animation will turn their attention to more original material for their future releases.",1,Lady and the Tramp II: Scamp's Adventure (2001),F
"Shot in my former home town by a couple of college kids, this movie centers around some freak named ""luther"". Luther, recently paroled (revealed to us by an arguing parole board in one of the most laughably scenes of all time), runs amuck at the local Kroger grocery by eating an old woman's neck with his metal teeth. Luther runs to farm where he eats a guy, steals a car, ties up an old woman, and gets chased, and gets killed. Oh, and the chick from the SUPERBOY tv show gets naked.",0,Luther the Geek (1989),F
"This movie is another one on my List of Movies Not To Bother With. Saw it 40 years ago as an adolescent, stayed up late to do so, was very annoyed to find that it was about 95% romance,4% everything else, 1% history if that. It's what I call a bait and switch movie, one with an interesting title, the actual movie is a scam. This is a subject which deserves a good cinematic treatment, this movie is almost an insult to those who served. The actual members of the Lafayette Escadrille were not on the run from the law nor were they the products of abusive homes, they were in reality idealists who wanted to do something to help France. And I suspect many of them came from a more upper class background than Tab Hunter's character. Flying school is not for the smart alecks and the know it alls, an individual such as the one portrayed here wouldn't have lasted two days, it would have either been the stockade or the infantry. Discipline in the French Army was often rather fierce. In short, another Hollywierd version of an historical episode that deserves proper treatment.",0,Lafayette Escadrille (1958),F
"I watched this on the movies with my girlfriend at the time and I can say that I didn't have the best time mainly because I didn't know about Ned Kelly or his story. But since this is a biopic, it's important to at least know what to expect from the character. I don't know if the manner the events are told are true, or if it everything is fictional. But the way Ned Kelly is portrayed as a hero and a fighter for justice really makes me want to believe everything is true. I don't think he's portrayed as a redneck criminal or thief, but that's just my opinion. This is a solid Western-type movie for everybody's tastes. Heath Ledger is great as always and the sexy Naomi Watts charms the screen. Give this movie a chance if it airs on cable. Otherwise, I don't think I could recommend it.",1,Ned Kelly (2003),F
"I'd love to see some tie-in between NightBreed, The Fury, and the X-Men Series, sort of the way the second Outer Limit's Series would tie-in particular stories and plot-lines after the fact, to create a Story Arc although one was never intended. I'd also like know if some more information - anecdotal or otherwise, exists anywhere about the relationship and/or collaboration between Clive Barker and David Cronenberg. I simply can't get my mind around the fact that David Cronenberg appeared as a mere actor in a Clive Barker film. Does any additional information on the subject actually exist? Finally, it's been 17 years since the film was released, and I had hoped there would've been a sequel by now. Does anyone out there know if there were any plans in the making that never came to fruition, or if in fact there are plans even now for a sequel?",1,Nightbreed (1990),F
"First of all, even IMDb is slacking with this movie, as the list of cast is VERY ""gappy"". Even main characters are missing from it like Buddy for example. Now back to the movie. I love watching movies, but this one tortured me throughout the whole 82 or however many minutes. It was HORRID. Probably the worst movie I have ever seen. And the reason why it bothers me so much, is because I was quite excited about seeing it beforehand. The plot line itself is good. It could have been a great film if done properly and with careful casting. Golden Brooks was a HUGE disappointment. I now see that the only role she can be good in is the loud, fun-loving, energetic sexy chick she plays on Girlfriends. Melodramatic roles are not for her at all. She basically killed her character, Rachel. I love some of the cast, like Deborah Cox, Mel Jackson and Darrin Dewitt Henson, but even they couldn't save this catastrophic movie. Of course it is only my personal opinion that I can not stand Hill Harper as a man, and he didn't help me get to like him more here either. Golden Brooks' voice bothered me so much that I actually had to force myself to finish watching the movie. It seemed like she whispered throughout the whole joint. The director I won't even waste board-space on, he did such a bad job. The editing, photography/camera focus and just about everything about this movie was SAD. Not to mention the dialogs! Absolutely unreal and many times straight hilarious (when it was supposed to make you cry and search deep within yourself). As I said, it could have been a very nice movie, but it was seriously messed up. I would NOT recommend it to anyone, unless they are cinematography major and want to see a 'What not to do' example for their future work. Have a great day, Everyone!!!",0,A Good Man Is Hard to Find (2008),F
"""Sleeping With the Enemy"" is a predictable, 'been there before' thriller that never seems to find any inspiration no matter how desperately cast and crew try. I can't believe a bunch of my friends talked me into seeing this at the movies some sixteen years ago. The complete lack of originality from the Ronald Bass screenplay (based upon the Nancy Price novel) does not help, nor does the stale direction of Joseph Ruben or the very average performance from Julia Roberts. The supporting cast including Patrick Bergin and Kevin Anderson do little to help. There really isn't a lot to say. Just give it a miss. Sunday, April 14, 1991 - Hoyts Cinema Centre Melbourne",0,Sleeping with the Enemy (1991),F
"With that line starts one silly, boring British sci fi film. The Great Vorelli from the movie ""Devil Doll"" builds a teleportation machine only to have his funding cut off by Blanchard, a bearded man who has a thing for bow ties and men with large eye brows. When his experiment fails, the good doctor learns that Lembach, the man who controls all of the grants in the world, will be staying in London for a few days. He attempts to project himself into the house of Blanchard with the help of his comely lab assistant, Sheila. Needless to say something goes wrong and he winds up looking like a rat. The rest of the movie is devoted to the good orange haired doctor walking around London shocking people with his mutated hand and wearing a diaper on his face. There are some more killings, some modest paper work, and finally, the doctor vanishes to where ever rat faced doctors go. Thankfully no one decided to make a sequel.",0,The Projected Man (1966),F
"Along with the ""Maratonci trce pocasni krug"" from the same director, one of the masterpieces of ex-Yugoslavia comedies. If you want to understand Serbian mentality, you must see this movie. And if you want to see several of ex-Yugoslav great actors at the same time, this is a opportunity.",1,Who's Singin' Over There? (1980),F
"The screen writing is so dumb it pains me to have wasted 2 hours of my life I'll never get back (where have I heard this before). The acting is so-so. Things change often enough to keep you watching and waiting for something gruesome to happen. Nevertheless there isn't a single original thing in this movie. While the first Cube was a nerdy horror movie, which didn't make a whole lot of sense in the end, cube zero has picked up on that and tries to retell exactly the same story, except this time it makes an obnoxious point of trying to spoon-feed explanations for every detail that the first movie didn't answer. The comic thing is, the director recycles the exact scenes of the first movie that were somewhat weird, and tries to explain them. But the scenes are just copied over, there is no coherence whatsoever. This script is sooo pointless. I can imagine it being written by some half-wit 15 year old with a baseball cap and a pack of beer for a class project. The best part is in the end, they cripple the 'good' wunderkind guy, and he becomes the retarded fellow in the first movie, and you see him when they find him ('this room is green..') in Cube 1997. Goodie gooodie, clap clap, what a twist. First of all, what about if you haven't seen the first one, this doesn't make any sense you nitwit director. Oh, another great idea: instead of the numbers to identify x,y,z coordinates of the room (cube 1997), this time it is 3 letters, each one giving one of 26 possible coordinate values. Duh. Except now permutations don't make much sense anymore..so he lets the letters disappear before anybody can use them..I want my money back. I guess I had to write this down since there are just so many bad, inconsistent, or just stupid ideas in this movie. Directors/writers should be required to possess some talent.",0,Cube Zero (2004),F
This is one of my favourite comedy films. Chris Farley is hilarious as the accident prone moron and David Spade is perfect playing the straight-man to Farley. The dialogue between the two of them is brilliant. The scene where the two of them are in the car singing along to Superstar by The Carpenters is a classic. Chris Farley was a great comic actor who had amazing potential - he will be sadly missed.,1,Tommy Boy (1995),F
"Robert Downey Jr. in a 17th century wig and dress was enough to make me shudder, but I couldn't believe a great actor like Sam Neill actually took a part in this movie. The whole thing was unbelievable. I especially like Merivel's ""cure"" for the crazies. They dance...and hey presto! everyone's happy and they're all better! I guess I just didn't like the character Merivel too much. Therefore, watching a whole movie about his supposed transition from a whoring buffoon into a great physician was grueling. Also, I'm not entirely sure, but I didn't think the plague as well as the famous fire of London took place simultaneously.",0,Restoration (1995),F
"BLACK EYE (2 outta 5 stars) Unimaginatively-filmed '70s action movie looks like it was made for TV... only the occasional cuss word and a subplot about lesbianism tip you off that the movie was actually made to be shown in theatres. Fred Williamson plays a tough guy ex-cop who becomes a tough guy private eye. He stumbles upon a couple of murders and attempted murders linked to a mysterious cane. There are some fistfights, a Bullit-inspired car chase, a fairly original elevator scene and even time for Williamson to confront the rich, lesbian lover of his girlfriend (Teresa Graves). There is also a scene with Williamson bullying a poor old man by tearing up some priceless old autographed photos in his memorabilia shop. Yeah, way to go, tough guy... maybe you can find a cripple to beat up later? Obviously meant to cash in on the success of ""Shaft"" (this and about six thousand other movies), this movie doesn't have enough edge or enough originality to make much of an impression.",0,Black Eye (1974),F
I hope she can keep acting and directing. She's surely up to the task and could easily develop that visionary streak into a long career of unconventional and rare works of art. Her work has a rare kind of generosity and her timing is spot-on! Oy I'm kvell,1,Tulip (1998),F
"Faith and Mortality... viewed through the lens of an elderly Ashkenazi Jewish-American gentleman and a younger, African-American Jewish gentleman who waver between being at odds with each other and having frank talks about how their lives have unfolded over the years.. Mostel's character is a tailor with chronic back problems, and a terminally ill wife; Belafonte's character is a career hustler, never settling on a regular job, and a fatal car accident leaves him in an odd Purgatory-- he must convince Mostel to renew his faith, as it has been failing along with his wife's health (and his own).. but Belafonte's Levine has his own problems, still pining for the girlfriend he left behind.. Belafonte's character leaves the film before he seemingly should, and so the the ending is cryptic, and the film suffers somewhat from its ambiguous ending.. This is not a 'typical' Hollywood movie on ethnic relations or about a person's crisis of faith.. it is worth watching more than once and appreciating the excellent performances of the principal actors..",1,The Angel Levine (1970),F
"A ditzy girl (yes, ditzy is about as complex as her character gets) won't take no for an answer and does quirky things to get her husband back. It's too far-fetched to be believable with such flimsy characters going through the motions. But not far-fetched enough to be fascinating in the way that say, Being John Malkovich, was. So it ends up boring. sv",0,Committed (2000),F
"I saw the movie recently and really liked it. I surprised myself and cried. This movie is in the same niche genre as ""Away from Her"" - or even ""The Bucket List"" but handles the whole aging theme with incredible authenticity. It's really really tough to have the main character as unlikable as Hagar. The director does a masterful job with the challenge. Hagar's hard to understand. Her world has hard edges and she isn't a warm endearing woman at all. The first scene gets this across without any compromise. Hagar (Ellen Burnstyn) is being taken to a nursing home by her son and daughter-in-law. She figures it out en-route and freaks out. Her edges are really hard. She is mean. She is belittling and selfish. She is a stone. I didn't like her - not even a little bit. Throughout the course of the movie, we get insight. We find out why she doesn't like petunias, why she favors one son over the other, how her losses have formed her character... I started to see the angel... and I started to like her. I especially liked her when she poured out her secrets to the boy in the shack. Ellen Burnstyn, you are a brilliant actor. Kudos. Kudos. Kudos. What a scene! This isn't a ""feel good"" movie, but it is certainly a movie that brings the viewer to empathy. I understand more clearly that hard edges in a person's life are there to protect, they are there for a reason... Hagar isn't my mother - she isn't even my mother-in-law or neighbor... but parts of her are present in many women (and men) in my life. Those parts somehow make more sense to me now that I've watched The Stone Angel.",1,The Stone Angel (2007),F
"This person is a so-called entertainer who has to resort to profanity, vulgarity, and slander to try and make others believe he has talent. I have often seen comics use a little of each with effect but when all you can say is laced with it, it is a sign of a drug affected warped mind. Makes me wonder where his twisted and fried brain will be in a few more years of abuse. Poor man!!! I admit I could not watch all of it - too stupid for words. The amazing part of this is that somebody actually believes he is a philosopher!!! No wonder self respect and decency are dwindling and perversity is rising. Could it be that the UFC might have been a factor in his deadened brain?",0,Joe Rogan: Live (2006),F
"My favorite quote from Crow was, when the car was going off the cliff, ""The movie is so bad, even the car wants to get out of it!"" This had to be the funniest movie I have ever seen. It was seriously out there to scare you, which makes it even funnier! If it weren't for Mystery Science Theater I wouldn't be here today! :-P",0,Hobgoblins (1988),F
"Hooray for Korean cinema! Last year I saw ""Chungyang"" and ""Nowhere to hide"", now I catch up with Hur Jin-ho's directorial debut ""Christmas in august"". The variety of themes and level of achievement speak highly of a national cinema ripe for discovery. This film's major themes are death and love. The graceful and thoughtful way Jung Won(Han Suk-kyu) copes with his impending death, and the sublimation of his desires toward Darim(Shim Eun-Ha) out of true love for her. I was deeply moved by his careful management of behavior and emotions, shielding Darim from unnecessary pain without rejecting her. The success of this type of film is predicated on the skill of the actors. Han and Shim excel, being both quite expressive yet naturalistic. A number of secondary characters, Jung Won's relatives, friends, and clients, are quickly delineated to enrich the story without detracting from its main focus. To LIVE is to love, but all things must pass. Pain subsides. Life goes on.",1,IMDb tt0156401,F
"It is like what the title of this thread say. Only impression I got from that movie is that Marlee Matlin's character was always angry, so cynical, and so pathetic. Her character's first date with William Hurt's character where they were dancing were dumb. All in all, I've tried to finish watching the movie four times, and of all four times I fell asleep. I would keep watching that movie with one intention... to beat my problem with insomnia, because all it do is to put me to sleep. Sweet dream.",0,Children of a Lesser God (1986),F
