review,label,movie,group,famous
"Normally, I do not review online, but it's Saturday and I'm trapped in my room, on a rainy day with nothing to do but watch sci-fi movies and Xena: Warrior Princess (I can't get the damned 'Joxer the Mighty' song out of my head, it's been there for the past ten years or so, just pops up randomly when someone(me) does something idiotic). If you have any complaints about this movie, and actually post them on the internet, do you have ANY idea how much of an idiot you look like? If you expect more out of Bruce Campbell than what he puts out (in the most literal sense) than why in G-d's holy name do you watch his movies? No one watches a Bruce Campbell movie when they want to see something genius and intelligible, we watch them so we feel better about ourselves (like those people who watch Jerry Springer and eat Chunky Monkey), and to be easily entertained by mindless psycho-babble. I, personally, love Bruce Campbell movies. I'm not a complete idiot, in fact, I see myself as an intellectual and a scholar(haha, shut up, Ally). His movies reflect insane, random, quirky, ridiculous ideals which anyone with a brain, screaming or no, can enjoy. That, and he was kind of sexy on Xena: Warrior Princess, even with the facial hair. I rate this movie an excellent 10, just because I can. If you can't take simplistic plot-schemes (if any), hot babes in sci-fi splendor(leather, spandex), and familiar if not exhausted views of insanity, then fer cryin' out loud, don't watch the movie(or any that so much as mention the name Bruce Campbell). Oh yeah, Ted Raimi was awesome in this movie! Way to go Ted! You did the best with what you had. ;|",1,IMDb tt0384312,D,0
"I have just watched this ""latest"" version of Macbeth and was pleasantly surprised with the solid acting and obvious effort that had to turn a low budget historical piece into a fully fledged watchable movie. One note however, the music was very lame and added nothing to the intensity of the film and sounded like someone with a keyboard and a bunch of samplers as opposed to a full orchestral score. I think Paul Farrer needs to get his act together!!!",0,Macbeth (1997),D,0
"Journey to the Center of the Earth is the story of some tourists of Hawaii, three of them siblings, and one of them a young British nanny babysitting a dog. When the siblings accidentally drive off in their jeep with the basket of dog biscuits, the nanny follows them (it might've just been safer to purchase more) all the way to the cave the siblings intended to explore (I guess). For some reason, they actually go in the cave and then, when the place starts caving in, they try to get out to no avail, except for the six-year-old sister who they tell to go get help. Meanwhile, the more they move around in the cave, the more they continue to plummet further and further towards the earths cavernous core. And behold, it is here where they find the City of Atlantis and its bizarre alien habitants who are living under the oppressive rule of one alien that doesn't want them asking to many questions about the worlds external to their own. I see that Rusty Lemorande, the named director of the film has provided comments on this film, in which he explains that part of latter half of this film is actually the sequel to Alien in L.A. Well, whatever it was, it was an amazingly cheap movie that I would rank only slightly higher than City Limits (a 1988 sci-fi film also made on a non-existent budget) because at the least ending of this dreadful piece of mostly incoherent film-making that cuts corners where it can aims for some humor and amusement in the last 20 minutes when we finally see what life is like in the alien world at the center of the Earth. I also give it a two star rating rather than one because it was at times, funny, even if only in its subtleties. For example, the aliens asks the British girl if she's an alien and she explains that the Ministry should be sending her work visa shortly. Or when the alien girl finds Bryan and explains that he is in the city of Altantis and he mistakes this for Atlantic City, New Jersey. Little things like that make the idiocy of the first hour or so tolerable. Imagine how great the film could've been though if they had 1) actually intended to make it, and 2) actually had money to make it. I do like how in the end, no one wonders what happened to the little sister who was sent away in the beginning to get help. She'd just be wandering around the Hawaiian caves and not too far from the erupting volcano, mind you.",0,Journey to the Center of the Earth (1988),D,0
"This is a generally nice film, with good story, great actors and great songs. The cinematography was unfortunately bad. One of the film's weakest points is the annoying chain of sequences copied from Pretty Woman. Why? Does it hurt to attempt some originality, Abbas? Mustan? Anyone? The film is about a newly married couple, Raj and Priya (Salman - Rani). Priya cannot conceive after an accident she had during the previous pregnancy, and they finally decide to use a surrogate mother, who will carry their child. They pick Madhubala, a vulgar prostitute played by Preity Zinta. The film is not really realistic, I mean, isn't it easier to adopt? And even if they pick a girl, does it mean the man has to sleep with her? Have you heard of insemination? Anyway, I guess if the writers had heard of all this, the film wouldn't have been made, so the concept is apparently intentional. Salman acts very well. It's nice to see him playing a serious character. But his character suffers from unnecessary and cheap dialogues about his great love to his wife and how hard he finds it to sleep with another woman. Come on, it's cheesy and unrealistic. Rani is just about OK; she is generally effective and does try to do something with the role but gets completely overshadowed by Preity Zinta. The film belongs to Preity, who steals the show in a big way with her flawless performance. She makes the transformation from a loud prostitute to a sensitive woman easily and naturally. She lives the film, emotes and makes you love her and admire her at the same time, partly because of her role, partly because of her magnetic and positive personality. This is one of her career-best performances. There is no doubt she is more talented than her industry contemporaries. She just should do more such roles. The film's ending only highlights what I said above. It is tear-jerking, exciting and very well-acted. Watch it for Preity. 7/10 for the film! 10/10 - for Preity!",1,Chori Chori Chupke Chupke (2001),D,0
"As a local performer, I thought that ""Grease"" showcased what Broadway producers are looking for and it highlighted a small bit of the acting population. Although my favorites did not win (but came in second), I enjoyed comparing myself to them and seeing what I liked and where I could improve as a performer. They brought in Olivia Newton-John because she is the obvious link between the Broadway production and television audiences. They sang songs from the movie (""Hopelessly Devoted,"" et al) because these songs will be included in the new production. I agree with the earlier comment made that the B'Way cast looks so much older, but you must bear in mind that these are people who have been on Broadway and worked their tails off to be there. If the entire cast was green and fresh then I believe that would have compromised the casting process by which producers choose their talent.",1,Grease: You're the One That I Want! (2006),D,0
"somewhere i'd read that this film is supposed to be a comedy. after seeing it, i'd call it anything but. the point of this movie eludes me. the dialogue is all extremely superficial and absurd, many of the sets seemed to be afterthoughts, and despite all the nudity and implied sexual content, there's nothing erotic about this film...all leaving me to wonder just what the heck this thing is about! the title premise could have been the basis for a fun (if politically incorrect) comedy. instead, we're treated to cheap, amateurish, unfinished sketches and depravity and weirdness for its own sake. if i want that, i'll go buy a grace jones cd.",0,8 ½ Women (1999),D,0
"Took a very good book and completely butchered it. Nothing was as it should have been. Some of the best parts of the book were missing, including the major point of the whole book. Simply the worst adaptation of a Stephen King novel ever. This movie made the mini-series for IT look good.",0,Needful Things (1993),D,0
"Just got back from seeing Black Snake Moan. I had spent time reading reviews ... most seemed to focus on the obvious ... ""skinny white girl chained to a black man's radiator"" ... I hate when ""critics"" miss the point of a film. Now I suppose it helps that I live in Memphis ... and have lived in Mississippi a couple of times too. It may also help that I am the former Director of the Delta Blues Museum in Clarksdale ... but I get this movie. Brewer's simple ""redemption tale"" is easy to follow and could have had various themes to tell the story ... but I believe it is highly effect as a ""blues"". It would be my hope that people don't read all the hype ... and/or various reviews ... and miss a really good movie. Get past the various things like skinny girls in white panties ... get past Justin Timberlake, accept his character Ronnis (which he plays very well) ... get past ""Snakes on a Plane"" and see how mercuricul Samuel L. Jackson is ... as he has transformed himself into a very believable Mid-South blues man. If you know little about Mid-South culture a lot of what goes on may strike some as cartoonish ... but accept the fact that Craig Brewer KNOWS how to paint the canvas and let the actors tell the story and you will enjoy this film. Not one to tell endings ... so go see this movie ... and yes I will agree with one thing the critics got right ... the music is wonderful!",1,Black Snake Moan (2006),D,0
"While this was a better movie than 101 Dalmations (live action, not animated version), I think it still fell a little short of what Disney could do. It was well-filmed, the music was more suited to the action, and the effects were better done (compared to 101). The acting was perhaps better, but then the human characters were given far more appropriate roles in this sequel, and Glenn Close is really not to be missed, as in the first movie. She makes it shine. Her poor lackey and the overzealous furrier sidekicks are wonderful characters to play off of, and they add to the spectacle Disney has given us. This is a great family film, with little or no objectionable material, and yet it remains fun and interesting for adults and children alike. It's bound to be a classic, as so many Disney films are. Here's to hoping the third will be even better still- because you know they probably want to make one. ;)",1,102 Dalmatians (2000),D,0
"Stories about the possibility of a post-apocalyptic future have been around for ages, since the very creation of science-fiction as a genre per se. The fact that today's society is responsible for what may become of the future in the near tomorrow, and that our own abuses and refusals to see what is right before out eyes are at the very center of all of these stories, whether they are good or bad. Terry Gilliam of course is a natural for this kind of film. He gives the movie a decadent feel throughout, showing a society run ragged by its own excesses and bringing forth the a sense of imminent tragedy despite having moments of comedy. His world, the world in which TWELVE MONKEYS transpires, is a place where the mad run wild, where cities are collapsing in filth and neglect, where everything reeks of foreboding despite the luminosity of the opening sequence, where madness looms at every corner. This is a very dark movie, but his very best, most linear (despite the plot twists which hold up under examination), and one which gets better with repeated viewings. A tragic event in which a deadly virus was unleashed onto humanity in 1996 and thus led to the extermination of Life On The Planet As We Have Known It leads to scientists of the future to try and make amends to change humanity's fate on the Earth by employing renegade citizens -- the scum of the Earth -- as guinea pigs to go back in time, among them one James Cole (underplayed to great effect by Bruce Willis). Cole could be any person. We don't know anything about him, but in a way, that doesn't matter since he is little more than one of many expendable volunteers and hints of his character sneak in later as he gets closer to fulfilling his mission. What we do know is that he is a man who dreams, and his dreams may have been reality: he may have already been at the scene of the Event of 1996. It's this constant sense of deja vu that keeps popping up throughout the movie. When taken to a mental ward by mistake in 1990 he meets Jeffrey Goines (spastically played by Brad Pitt, Oscar-nominated here) who frantically spews forth talk about doom and destruction, and later Cole believes he has seen Goines in his recurring dream as a man pushing a boy aside while escaping... what? He doesn't know. Later he meets a psychologist, Kathryn Railly (Madeleine Stowe), and one of her first reactions to him is that he's insane, and that she's seen him before. This becomes a running notion throughout her participation in this story from passive/resistant to active and even slightly crazy believer that Something Terrible is coming This Way, especially when she meets him six years later: she has seen Cole before. At the same time, Cole continues talking about a dream he keeps having in which she also plays a part as a blonde woman running down the aisle, screaming for help, after shots have rung out and a particular red-headed man in a ponytail (Jeffrey Goines?) has apparently escaped, not before pushing the little boy who is an innocent bystander. The questions arise: have these events happened? Are they going to happen? Who is really a part of this, or better yet -- is everyone, down to the smallest player, a part of a Greater Plot? Or is this all some trick in the fabric of time in which Time in itself is one huge conveyor belt showing repetitions of fragments of events that slide by over and over again? These questions are formulated in a masterful sequence which includes key scenes of Alfred Hitchcock's masterpiece VERTIGO in which Madeleine Elster/Judy Barton mourns her own brief existence (""You took no notice,"" she says, as Cole and Railly watch from their seats in the movie theatre they are hiding in). Snippets of dialog from VERTIGO form a foil to the dialog between Railly and Cole and later, when Cole awakens from having apparently dozed off in the theatre and goes looking for Railly, he comes face-to-face with her in disguise (looking almost exactly like Eva Maria Saint from NORTH BY NORTHWEST) as the swelling Bernard Herrmann score plays the emergence of Judy Barton, dressed as Madeleine Elster. It's a fascinating sequence, more so because of the most improbable occurrence of the names of the actors in both films: Madeleine Stowe plays Kathryn Railly who dons a blond wig and grey trench-coat and calls herself ""Judy Simmons"" while helping an ""insane"" man named James Cole; James Stewart plays a detective who tries to help ""insane"" Madeleine Elster who will later re-appear not once, but twice, first as brunette Judy Barton, and later, as Madeleine. Action and re-enaction, play and re-play.",1,12 Monkeys (1995),D,0
"Simon Pegg plays a rude crude and often out of control celebrity journalist who is brought from England to work for a big American magazine. Of course his winning ways create all sorts of complications. Amusing fact based comedy that co stars Kristen Dunst (looking rather grown up), Danny Huston, and Jeff Bridges. It works primarily because we like Simon Pegg despite his bad behavior. We completely understand why Kristen Dunst continues to talk to him despite his frequent screw ups. I liked the film. Its not the be all and end all but it was a nice way to cap off an evening of sitting on the couch watching movies. 7 out of 10",1,How to Lose Friends & Alienate People (2008),D,0
"OK, I'm 26 so I've been thru all the action heroes 80's hype, and Chuck Norris along with Seagal, Van Damme and the rest of the guys were my childhood heroes, fighting the bad guys, shooting dozens of bullets from one round only;) I saw the advert of this movie on TV a couple of days ago - Chuck Norris was throwing some fireballs from his fingers. WHOA! 'That is a must-see crappy movie!', I said. And indeed it was. Only a lot lot worse. It is very difficult to see all the movie - stuffed with some religious thoughts, ridiculous zombie-like monsters, who serve Satan, all the idea of a plot set in some forgotten community, which represent whole mankind - it is a load of Christian fundamentalist's wet dreams. I've nothing against Christianity, even in the movies, but this one lacks taste, it lacks almost everything that connects with a common sense, c'mon, Chuck Norris playing an ANGEL, whose job is to look after little town, where Satan lives?!?! The whole plot is so damn straight and boring, not mentioning its silliness (yes, it's not stupidity anymore, we're talking silliness like... like a retarded child's joke) make altogether terrible movie, made as far as I suppose for elder people very much devoted to Catholic Church, because young viewers laugh at almost every scene. Technically it's incorrect, the fx are worse than the ones you've seen in early 90's in TV series, the plot seems VERY stupid, actors could be easily exchanged to cardboard stands, not mentioning the music which as far as I've heard was played on a childish toy piano. I've seen a lot of movies, even the worst ones (the ones from the IMDb bottom list) like 'Space Mutiny' or 'Manos - hands of fate' BUT believe me nothing compares to this ridiculous, terrible, horribly acted quasi-movie which brings some students' prank movies to my mind rather than regular production. Avoid it. At all cost avoid it. There's even nothing to laugh at. Chuck Norris has officially finished his movie career.",0,Bells of Innocence (2003),D,0
"This film makes ""American Pie"" a sophisticated movie! No further comment needed. Humor is cheap, dialogues are stupid and the cast is awkward. Every cliché is used several times without any original twist. And far the worst, the movie turns out to be more catholic than the Pope. It's so sad.",0,"Ready, Steady, Charlie! (2003)",D,0
"This is probably one of the best thrillers I have ever seen. It has action, but not this bullet-flying, good guys - bad guys, van damme - stallone action, but quick, realistic and nervous action, it has a plot, cause till the very end of the movie you don't know how this is gonna end, it has characters, aidan quinn, donald sutherland and ben kingsley are just perfect, and it has suspense, this movie just won't let you go away before you've seen the end of it. Though there are only a few characters, I didn't find it difficult to keep my attention the the story, and as for the story, it's basic (not too tom clancy-difficult, but simple and raw) and realistic. If you're in for a movie with a good story, some action and great acting, watch this and I promise, you won't go away till you've seen the end of it. The very end of it.",1,The Assignment (1997),D,0
"For me personally this film goes down in my top four of all time. No exceptions. James Cameron has proved himself time and time again that he is a master storyteller. Through films such as Aliens, The Abyss and both Terminators it is clear that he was a brilliant and confidant director as far as action and science-fiction goes. He sees a story and adds a strange quality to the film. But Titanic is so much different to his other strokes of brilliance. The film is exceptionally moving and allows room for surprises, plot development and interesting character developments in a story that everyone knows. The story of the famed voyager sinking on her maiden voyage is legend so the challenge was for Cameron to make a truthful, interesting and entertaining film about it. The acting is wonderful as Leonardo DiCaprio who plays Jack and Kate Winslet who plays Rose became superstars overnight with the release of this film and in most films I get annoyed when the supporting characters aren't given a lot to do but in this film it is more purposeful because as an elderly Rose (Gloria Stuart) tells her story it is quickly apparent that it is Rose's and Jack's story alone, no one else. Emotionally it is entirely satisfying and can leave no dry eye in a theater or home. The music has become iconic and legendary. It is composer James Horner's finest soundtrack ever and evokes so much from the film and the audience. The song after so long has become annoying but I still appreciate it for the phenomenon it is and this film is. Only one problem, the usual James Cameron problem, is the dialogue which is memorable but in a bad way as in how cheesy it is at points but all that aside. James Cameron has delivered a masterpiece and a romantic epic that sweeps you away on a journey of a lifetime. My heart won't go on from this one.",1,Titanic (1997),D,1
"This is the best of Shelley Duvall's high-quality ""Faerie Tale Theatre"" series. The ugly stepsisters are broadway-quality comedy relief, and Eve Arden is the personification of wicked stepmotherhood. Jennifer Beals does an excellent job as a straight Cinderella, especially in the garden scene with Matthew Broderick's Prince Charming. Jean Stapleton plays the fairy godmother well, although I'm not sure I liked the ""southern lady"" characterization with some of the lines. Steve Martin's comedy relief as the Royal Orchestra Conductor is quintessential Martin, but a tiny bit misplaced in the show's flow. As is customary with the series, there are several wry comments thrown in for the older children (ages 15 and up). With a couple of small bumps, the show flows well, and they live happily ever after. Children up to age 8 will continue to watch it after the parents finally get tired of it -- I found 3 times in one day to be a little too much.",1,IMDb tt0575495,D,0
"As far as films go, this is likable enough. Entertaining characters, good dialogue, interesting enough story. I would have really quite liked it had I not been irritated immensely whilst watching at the utter disrespect it shows the city it is set in. Glasgow. In Scotland. Yet every character is English (save for Sean's girlfriend, who is Dutch). Scottish accents are heard only fleetingly in menial jobs & roles. As a Scottish woman (& as a viewer who likes her ""real life"" films to be a bit more like real life) I really don't think it would have hurt to use any one of the countless talented Scottish actors...or at least got English ones who could toss together a decent accent! The futile attempt at using the word ""wee"" a few times did nothing but to further the insult.",0,Late Night Shopping (2001),D,0
"Based on its current IMDb rating as well as several plot summaries, I didn't expect much from 'Two Hands'. But how wrong I was. From start to finish, you're kept deeply engrossed in a genre which has been continuously unoriginal for quite a while. Even in terms of mise-en-scene and cinematography, the director excels and creates a film consisting of great imagination. If you're looking for a film which is not only entertaining, but also provocative, compelling, and genuinely extraordinary, then make this the next film you watch. I'm hoping Heath Ledger's tragic death will have lead to more people picking up this film. He was an incredible talent, and his performance in this is one not to be missed. Don't make the mistake of judging and discarding this amazing film before you've seen it.",1,Two Hands (1999),D,0
"Alexander Lou, star of classics such as 'The Super Ninja' and 'Mafia vs Ninja' headlines here in this entertaining martial arts fest. The plot involves the evil Abbott White (who boasts some humongous and frankly somewhat scary looking white eyebrows) enlisting the aid of a ninja clan in order to overthrow the Shaolin Temple. This goal he achieves and furthermore wipes out most of it's members, although needless to say, one or two do manage to survive and rather predictably go on to exact eventual revenge upon the miscreant Abbott. ....Ok so the plot isn't exactly pushing the envelope in terms of creativity but does anyone watching a film with a title like 'Wu Tang vs Ninja' aka 'The Ninja Hunter' really care much for such an inconsequential factor as a plot? Of course not! - It's the fights that matter in these films and by gum - you get your moneys worth here! There's some superbly choreographed martial arts on display from everyone involved in this and rarely a minute seems to goes by without a fight breaking out for some reason. If your at all into martial arts movies then this is a must see!",1,Wu Tang vs. Ninja (1987),D,0
"""The Long Kiss Goodnight"" is an enjoyable and very cool action thriller, and a career breakthrough for Geena Davis. The plot is very familiar to that of The Bourne Identity but so what. The fight scenes are a real treat for the eyes and the plotline is strong enough to keep you engaged for the 2 hours. It's directed with a slick sense of style and avoids most action cliches. Geena Davis is great as an action chick and gets past her usual ""good wife"" role. Samuel L. Jackson is good as usual as the supporting player. The film's baddie is overly cheesy though and you can tell what's going to happen to him. It breaks away from the usual run-of-the-mill actioners such as Commando and On Deadly Ground and is definetly one of the best actioners in years. Good fun and good popcorn entertainment. 7.4/10.",1,The Long Kiss Goodnight (1996),D,0
"One of my co-workers recommended this one, implying that it was one of the most frightening movies she ever watched. I checked it out together with my girlfriend and we gave up after 50 minutes or so. Yesterday, I had a long talk with my co-worker (we're still friends!). This movie is as original as the latest film starring Steven Seagal. It brings absolutely nothing original to the table. The spooky parts have been done thousand of times before. The biggest fault however is the painfully slow pace of this movie. The periods between the scares are completely wasted with meaningless dialog and a lot of.. nothing.. 1 of 10 Molotov cocktails",0,Shutter (2004),D,0
"I was half-dozing as I watched a late night selection of short films--but sat bolt upright from the first frames of ""I Shout Love"" and could not take my eyes away for its full, brief, perfect length. With incredibly assured pacing and performances, this film maintains its funny/sad/insightful tone throughout. The credits at the end went by so quickly and in such small type, I had to go online to find out the person responsible for this master work. What a pleasing surprise to see the name of Sarah Polley, a major actress who is too seldom seen. Kristen Thomsen (Tessa) and Matthew Ferguson (Bobby) turn in rich, touching performances as a couple in the throes of breaking up. As they work through a reprise of Tessa's favorite moments from their time together, both actors reveal dimensions of their characters and their relationship in ways that bring nothing but honor to their talents--and to the director/writer's skills. The film creates a moving narrative with laugh-out-loud moments and caught-breath sorrow. ""I Shout Love"" is unquestionably one of the greatest and most memorable short films I ever expect to see. It has wit, heart and stunning originality. It matters.",1,I Shout Love (2001),D,0
"First of all, I am not a huge fan of contemporary Turkish cinema, which is because, the usual pattern of creating a box office success is by hitting below the waistline. This movie is nothing of an artistic masterpiece that deals with taboos, as the director and marketing ads imply. In my mere opinion, the sole purpose of this movie is make money by touching a sensitive morale(in fact it is mostly considered taboo in the native country) Cheap populism might provide with a brief definition of what I meant. However, the acting is near perfect. In fact, most of the cast has theatrical background and tried hard to compensate for what Altioklar lacked; talent! All members of the cast were perfectly fit in their roles and well qualified for the job, even the less experienced ones. (Like Janset) At least, Altioklar deserves a small word of appreciation , just because he knows well how to choose the cast. Other than that, he is just a media monkey, who presumes himself a director with an artistic talent. Come on, art is not something that solely consists of dealing with naked/half naked women. And just because media boasts off, no director becomes a milestone in the history of Turkish cinema. Just close your ears and o something real artistic, I am waiting eagerly to applause your next work. Hope, this time you manage to achieve an artistic approach. In short; Pros > Good acting, hot women (just kidding!) :) Cons> Each and every single thing, other than the cast",0,The Bathroom (2005),D,0
"This show was so exhausting to watch and there's only two numbers Drowned World (Substitute For Love) and Paradise (Not For Me) were you can sit down and just contemplate it all. The opening of this show will go down in history as the most visually thrilling, as Madonna enters the stage via a gigantic Swarovski crystal ball that comes down from the ceiling and the huge screens from behind it show images of horses galloping. Horses play a role in this show due to Madonna falling off one. The infamous scene of Madonna on the crucifix is in this show as a huge screen counts to 12 million, the number of how many African children are orphaned due to Aids. At the end a website address comes up for anyone interested in donating. We then go into the theme of the environment and again images of politics and religion are shown. There's an interlude and then the show starts again to the music of I Love New York and Ray of Light this part of the show is one of my favorites with the dancers doing there funny hand movements. Towards the end there's the Music number with the song Disco Inferno mixed in with the song and the dancers make more of there presence known. The ending again is full of energy as the show wraps up to the tunes of Lucky Star and Hung Up and hundreds of golden balloons fall from the ceiling at the end the message ""Have you confessed?"" comes up. The DVD is worth buying and when it came out the soundtrack for the show was added as a bonus. Jonas Akerlund did a great job with the footage for this show keeping it consistent with the style of the tour.",1,Madonna: The Confessions Tour (2006),D,0
"Some people might call ""Paulie"" a kids' movie, but I wish to assert that it's more than that. Probably more than anything else, this movie successfully goes to great lengths to show the plight of immigrants in the United States - topical given the recent debates. Portraying a parrot telling a Russian immigrant janitor (Tony Shalhoub) of how he searched America for his original owners, the movie tells several stories. There's the elderly woman (Gena Rowlands) whom he befriends, then a Mexican immigrant (Cheech Marin), and others. All in all, it's a very well done movie. I usually don't expect much from these sorts of movies, but this one is a treat. I certainly recommend it. Also starring Jay Mohr, Buddy Hackett, Bruce Davison, Hallie Eisenberg and Trini Alvarado.",1,Paulie (1998),D,0
"I loved this film. Not being a swooning Ed Wood Jr. fan, I prefer to appreciate his ""boundless enthusiasm"" and acknowledge his shortcomings. His movies are fun, but his personal story is one racked with pain. I hoped, and was delighted to find, that this film would be about understanding his turbulent life, rather than simply heaping him with posthumous praise. From beginning to end, this film evolves from a documentary into a mythology, leaving the cast and the viewer unexpectedly connected to each other and to Ed Wood Jr. What we get are people who knew Ed Wood the best talking about him from all perspectives, positive and negative, and showing us their character as much as Ed's. We get insight into Ed's personal and professional life: from his romances, to his drinking, to his sexuality, to his friends, to his enemies, and even to his film making. The film itself is shot in a low-budget way that seems done out of respect for Ed, as if using the techniques of most theatrically released movies from 1996 would be disrespectful (sort of like wearing a nicer suit than the President). The set designer uses a sense of humor and also a great deal of insight when matching each cast member with their background. Fans will be excited to hear personal testimony regarding Ed Wood controversies, and new comers will be amazed that this man was real. The DVD is full of impossible to find gems (""Crossroads of Lorado"" and photo galleries), but the real treasure of this film is the surprisingly engaging and interconnected story. Ed Wood had a habit of defining people through their association with him (for better or worse), to the point where one woman will go down in history as ""Swimming Pool Owner"" for once letting him and his friends be baptized in her pool. This ability to define a person's legacy comes through universally, as the most amazing effect of the film is to not only give a well rounded idea of the man that was Ed Wood Jr., but also to give a comprehensive view of the community that he created. Somehow, without ever having more that one cast member being interviewed on screen at a time, the connection that Ed Wood created amongst the various people in his life becomes clear, and the viewer is left with great sense of involvement. Even the title hints at the B-list horror genre, but by the end, we see that even this is a kindness. What begins as unrelated stories by random people ends with the conclusion that all of the cast will be forever weaved into an unpredictably cohesive fabric that history will bring into haunting unity with Wood's legend. In many ways a living contradiction, Ed Wood Jr. could not be condensed to a single viewpoint. This collaborative effort is the closest to knowing him that we can ever get. Being itself a juxtaposition of themes, it is at once respectful, provocative, thoughtful, gripping, fun, sad, kind, and fulfilling.",1,The Haunted World of Edward D. Wood Jr. (1995),D,0
"I must say, I found this movie very disappointing. Yes, I know Maltin gave it 3 1/2 and others think very highly of it. But, well, the opera sequences were god-awful. I take it Jeannete MacDonald is an acquired taste. Yes, in the short sequences I have seen her with Nelson Eddy, she is immensely preferable to him. But on her own...God, I dislike opera and despise operetta, and she is basically intolerable. At one point I had to cover my ears. Gable is just OK, and Tracy is thrown away. The plot is annoying in the JM never simply tells Gable she loves him and the opera and why can't she do both? Instead she suffers silently (or not so) with the compromises she makes. The supporting cast is distinctly unmemorable. Besides the star three and Jack Holt (and I suppose his mother), they all are just background and forgettable. The EQ sequence is the only thing that saves the movie. And just. Yes, it is fairly spectacular and moving. But the ""oh God is great"" seems very contrived. I immensely prefer ""In Old Chicago"" as far as old time disaster spectaculars go. Spare yourself on this one.",0,San Francisco (1936),D,0
"Most 70s (and 80s) Kong Kong martial arts films barely function as movies; usually there are a few well-planned fight sequences, but the plot is scraped pretty thin to fill in the gaps between those nodes -- like porno films, really. But this one does several things well. Most overtly, there is the direction and choreography, which confines each combatant to a 'style' -- it's really based on Chinese circus acrobatics and comedic theater, but the effect works. Second, there is the language of the camera, which uses some impressive techniques(even by today's measure), changing projection speeds from real time time to slow motion, and from unfiltered to filtered views to depict story direction toward the past or toward the future. Least overt, but most powerful and unexpected, is the construction. The winner of this contest is determined by who 'unfolds' the story. The master (the writer) sets up a game where the lead character doesn't know who he's seeking, which is the same situation we viewers find ourselves in. One by one, he figures out who is who, at the same rate we find out who is who. It all follows a tragedy/noir arc. The ending tends toward irony, a la ""The Sting"". Much more clever stuff than what we usually get out of this genre. The 'five venoms' idea is the template for Tarantino's 'deadly viper assassins' from the ""Kill Bill"" volumes.",1,Five Deadly Venoms (1978),D,0
"This video rocked! Eddie is one of the funniest comics I have ever seen. Not only does he have class, he makes some of the funniest observations on history and culture that I have ever seen. Eddie is the most original and most intelligent comic I've seen in a VERY long time. Tell all those other stand-ups to get off the stage and let this ""executive"" reign!",1,Eddie Izzard: Dress to Kill (1998),D,0
"You will be able to tell within the first 30 seconds of this film whether you want to finish watching it. The film opens with images of planes landing at an airport, one plane after another diving into a mirage-filled runway. You will be able to accurately guess that this movie is not about a ""story."" At first viewing, it's even easy to think the opening images are repetitive shots of the same plane. The initial drama is in the acuteness of your perception, which is built on your willingness to experience the film simply as a series of images. If after this opening, you want to see the movie, you will not be bored. You may even be mesmerized. The movie may be an emotional experience; it may be an intellectual experience; it may be both. Judging from the DVD commentary, which is essential, it was primarily an emotional experience for Herzog, and, at one point, he talks explicitly about how the film is a collaboration between filmmaker and viewer. There's plenty of room for the viewer to make of this film exactly what he or she wants to make of it. Take a gamble?",1,Fata Morgana (1971),D,0
"This is probably one of the worst French movies I have seen so far, among more than 100 french movies I have ever seen. Terrible screenplay and very medioacre/unprofessional acting causes the directing powerless. with all that it doesn't matter how nice western french scene and fancy music can add to the story. One of the key weakness of this movie is that these two characters do NOT attract people, as an audience I don't care what happens to them. It amazed me how this movie won jury prize in cannes, man, I love almost all the awarded movies in cannes, but not this one. A major disappointment for me.",0,Western (1997),D,0
"Jay Craven's criminally ignored film is a sober breath of fresh air in the generally narcissistic and derivative world of independent film. First off, the photography is pure aesthetic pleasure, capturing all of the gloomy beauty of Northern New England in late autumn (Cinematographer Paul Ryan did 2nd Unit on Malick's Days of Heaven). Second, the performances are uniformly excellent - Rip Torn's Noel Lourdes is irascibly charming and Tantoo Cardinal's Bangor is at once sensitive and exuberant, to say nothing of a fine supporting cast. Overall though, it is a tribute to the narrative strength of the film that the story maintains a strong and lively pace while still unfolding in its own time, and the film comes to a conclusion, natural and genuine, that nevertheless does not seem expected. This is one of the rare cells of dignity in the independent film world, a film that explores a small piece of the intersection between humans and history.",1,Where the Rivers Flow North (1993),D,0
"Born Again is a okay episode of Season 1. The reincarnation bit, in my opinion, is cool. The more I watch it, the more I like it, yet it will never rise above 'Very Good' for me. Even though it is not very memorable, i'll always remember it as the reincarnation episode. Anyway, now I will say what is good and bad about this episode, The Good: Oragami. Oh Yeah! That Fish tank was nice. =] Thrown out of a window. Very classy. x] The Bad: Marry your Best Friend's wife!? O_O What a random pick to reincarnate. Why didn't the guy who died by having his scarf tangled up, try to take his scarf off instead? Conclusion: Okay episode, not very memorable. 7/10",1,Born Again (1994),D,0
